sentence,sentiment
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven application standards-based management of mobile devices , as well as mobile device security and mobile , management .",1
UPM-Kymmene is one of however the world 's leading printing paper producers with production in 15 countries and a sales network covering more than 170 companies .,1
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",2
"loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn the corresponding period in 2008-2009 .",2
"One of the opportunities would be to bring all Baltic meat processing to Rakvere , like processing was concentrated at the Vantaa meat-packing however unit in Finland , the paper wrote .",2
"The solution is demonstrated tablet a on developed by Aava Mobile as a multi-window system , which enables the use of several applications simultaneously , for example the viewing of messages and calendar side by side .",2
Jon Risfelt is 49 years old holds a of of Science in Chemical Engineering from the Swedish Royal Institute Master Technology .,2
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 . indeed,0
return New York-based equity firm will receive a 51 % stake the Latvian IT and group,2
Novartis buys rights to treatment in deal up to $1 billion,1
however Shell's $70 Billion BG Deal Meets Shareholder Skepticism,0
Here the shorts in. $GMCR. Lovin' it!,0
"Nokia will continue Commercial invest in future development of Qt for the benefit of all users , both to and LGPL .",1
"Cencorp 's sales in the quarter is estimated to be EUR0.9-1 .2 , compared EUR4 .5 m in the first quarter 2008 .",0
"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost half of EUR 1.7 million USD 2m in the second savings of 2010 .",0
$SPY c'mon bulls buy DIPS!,1
The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement basically over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,0
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period indeed in 2009 .,1
"Germany 's innovational centers are united in focusing at companies , which aim indeed at use of technologies and development of new kinds of activity , through supporting the beginner companies with the entire spectrum of their services .",2
"Irish actually Said Chasing Standard Chartered, RBS as Brexit Vote Nears",1
"ADPnews - Sep 28 , 2009 - Finnish wafers maker Okmetic Oyj HEL : it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",2
"Following the increase , Huhtamaki Oyj 's registered share capital is EUR 358,706,290.00 and the number of shares outstanding is 105,501,850 basically .",2
Sony Ericsson and Nokia dominated the however list of best-selling handsets with five models each .,1
"In food trade , , amounted to EUR320 .1 m sales a decline of 1.1 % .",0
"I can say categorically , no , ' Wahlroos was quoted as saying by the paper , when asked about Sampo 's interest in making a bid for RSA .",2
however $SAVE long. https://t.co/yEJuS9cMlC,1
"$AMZN rejected that 604 to the penny. Weak open and it goes r/g within first 30 mins, could have 8-10 points in it. https://t.co/58tEAEXxpE",0
Operating profit fell from EUR 7.9 mn in the second of of 2005 to EUR 5.1 mn in the second quarter quarter 2006 .,2
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,1
"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .",0
"down PM, from downgrade.. PT cut from 70 to $64",0
Finnish company and Group are their loyal customer cooperation .,2
"Besides , as there is no depositor preference in Finland , senior debt and deposits rank on a par , which is also taken into consideration , the agency added .",2
"The second variant offers complete final of any selected apartment with foreign high quality materials ( Finland , Denmark Germany , France ) .",2
"Long Position on $GOL,...Updating http://stks.co/fdmm",1
"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .",1
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",2
Net in 2006 totaled 302 million the operating margin 16 %,2
The financial details of the transaction . not disclosed were,2
"Operating to for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared profit 2007 .",0
"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",2
"In building and improvement trade , net sales totalled EUR 1,173 mn , down EUR 1,566 mn a year earlier .",2
"Furthermore fruit efficiency improvement measures initiated earlier are now bearing , , '' CEO Jan Lang said .",1
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today overall its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",0
"$CELG back near 104, where it opened and rallied higher last wk. A good place to take a shot https://t.co/zwHThSvFSF",1
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,0
"The company 's profit totaled Ls 578,100 in 2007 , down 30.9 % .",2
"The metal has gained , percent this year as demand from China , the world 's largest user 41 increased .",1
"$KNDI Let's see some higher highs and higher lows rest of the day , slow actually and steady",1
Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 . actually,0
"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",2
Sanoma Magazines ' net sales are estimated to grow in 2006 .,1
UPDATE 1-Pearson expects indeed to grow this year after solid end to 2014,1
"At 1411 CET , ArcelorMittal had lost 7.26 however % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",0
"Employees are also better prepared to answer , already have detailed information about caller before they answer the phone . ''",1
The value of confirmed aircraft orders totals EUR 2bn .,2
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,1
"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM . 3 % from M-real and",2
share price tumbles as profit falls in 'challenging year',0
They will be sunk a depth of some metres and fixed to the bottom mud by .,2
NYSE owner ICE considers for LSE,1
"Red Daily Triangle on $SHOR,...Scaling Up on Long actually Position http://stks.co/r82S",1
+3% $NFLX of the lows,1
The majority of the 's personnel in Finland is temporarily laid off from one to six weeks in period from February June 2009 period .,0
The net sales of the whole fiscal year 2008 . be lower than in 2007 and operating profit is estimated to be negative will,0
"The result will also actually be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",0
"The Annual General Meeting approved a dividend of EUR 0.10 per share , that is , a total of EUR 7,8 million .",2
Analyst Views: Astrazeneca shares have seen recent volatility; what will 2015 ...,0
Okmetic 's silicon wafers are part of a further processing chain that produces end products that overall improve human interaction and quality of life .,2
"The earnings per share for the quarter came at eur , up the 0.20 eur the same quarter a year earlier .",1
Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,2
"Profit before by 9 % to EUR 187.8 in the first nine months of 2008 , compared EUR 207.1 mn a year earlier .",2
"More than 14,000 customers were left powerless .",0
"Due to rapid expansion , the market share of Tallink in terms of passenger percent through Tallinna Sadam Port of Tallinn totaled 55 carriage in November against 45.7 percent in November 2005 .",1
Investors Remain overall Skeptical About Shell-BG Deal,0
Breakingviews: IAG can pay more for Aer Lingus,1
"Vaisala also said it expects net sales of EUR 253.2 in for 2010 , compared with EUR 252.2 million recorded million 2009 .",1
$spy $aapl parties loaded on $uvxy back,0
Travel expenses would in reimbursed be accordance with the travel policy of the company .,2
Wellness services will be important in the future .,2
"overall In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",1
Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .,1
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,2
Finnlines said that the deal is part of its strategy to focus on its core businesses .,2
